Fecha;Potencia_Molino;Velocidad_Molino;Bajotamano_Harneros_Humedos;P80_Molienda;Nivel_Cajon_Molienda;Alim_BHC_tph;Alim_BHC_m3h;Densidad_Alimentacion_BHC;Presion_Alim_BHC;Ciclones_Abiertos;Cp_Alim_BHC;Cp_OF_BHC;CC;Agua_Proceso_Total
44773.625;16.33;11.9;2191.96;86.83;73.94;20515.1;11677;1.75;71.8;11;68.1;32.2;538.8;578.4
44773.66667;16.38;11.91;1925.71;61.1;73.93;20084.5;11445.2;1.75;70.2;11;68;29.7;609.9;574
44773.70833;16.42;11.91;1846.05;56.49;74.08;19717.3;11263.4;1.74;69.5;11;67.8;28.4;624.5;575.5
44773.75;16.43;11.89;1866.79;53.18;73.95;19239.6;11017.3;1.74;67.8;11;67.6;27.5;598.1;655.4
44773.79167;16.55;11.91;1699.93;33.46;73.96;17553.9;10126.7;1.73;67.3;10.3;66.9;26.3;590.1;694.8
44773.83333;16.77;11.91;1612.73;28.65;74;16028.9;9383.8;1.73;66.2;10;65.6;24.5;551.7;696.6
44773.875;16.86;11.89;1769.66;35.37;73.96;15646.4;9235.8;1.72;66.1;10;64.8;24.9;476.9;690.9
44773.91667;16.67;11.92;2193.32;47.29;74.72;17240.7;9831.2;1.73;67;10;67.9;31.3;434.1;709.7
44773.95833;16.29;11.92;2197.44;47.69;74.38;19338.1;10841.5;1.75;65.9;10.6;69.5;32.2;511.7;715.6
44774;16.12;11.88;2124.23;43.9;74.04;20366.1;11352.6;1.77;65.2;11;70;31.8;571.2;716.3
44774.04167;16.03;11.88;2064.25;45.79;74.1;20486.8;11399.7;1.79;66.1;11;70.1;30.7;596.3;718
44774.08333;16.07;11.9;2017.6;48.5;73.88;20430.7;11367.3;1.79;66.1;11;70.2;30.9;610.5;715.4
44774.125;16.12;11.91;2007.51;49.93;73.76;20383.7;11493.2;1.78;67.4;11;69;29.9;600.4;700.5
44774.16667;16.21;11.93;2005.48;53.14;73.85;20166.8;11519.8;1.77;67.5;11;67.8;29.2;581.9;690.6
44774.20833;16.29;11.9;1982.7;63.64;74.03;19903.9;11461.1;1.76;67;11;67.1;28.5;573.5;688.5
44774.25;16.18;11.9;2057.61;73.61;74.23;20054.2;11474.5;1.75;67;11;67.7;29.5;560;695.4
44774.29167;16.44;11.89;1709.12;76.09;74.95;17881.7;10239.8;1.75;64.1;10.4;67.5;27.6;616.3;697.1
44774.33333;16.64;11.9;1717.39;81.15;73.21;16689.1;9621.6;1.75;65.3;10;67;27.2;551.5;702.6
44774.375;16.45;11.9;2003.09;80.97;76.14;18194.8;10291.4;1.75;65.8;10.3;68.7;30;549;710.8
44774.41667;16.39;11.89;2109.67;80.98;77.46;19528.5;10961.6;1.77;62.6;11;69.4;31.1;546.8;714.4
44774.45833;16.39;11.89;1632.2;71.06;80.75;19141.8;10832.2;1.76;65.1;10.7;68.6;31.9;796.9;720.3
44774.5;16.25;11.91;2190.37;75.31;82.38;20209.8;11229.3;1.79;67.3;11.1;70.3;31;548.7;712.1
44774.54167;16.37;11.9;1912.29;62.34;101.7;20759.1;11569.3;1.79;71.5;11.3;70;30.3;660.7;701.4
44774.58333;16.5;11.91;1822.59;81.38;92.57;19880.6;11193.4;1.76;72.5;11;69.1;30.7;654.9;690.5
44774.625;16.86;11.9;1422.97;80.68;74.55;17309.3;10055.3;1.71;64.9;9.8;65.9;29.2;733.8;664.4
44774.66667;17.13;11.59;1035.09;47.59;73.88;16450.8;10702.3;1.55;54;7.2;55.2;23.1;780.9;664.9
44774.70833;16.7;11.21;1091.28;46.16;74.49;16732.4;11195;1.49;53.8;6.3;52.3;22.4;704.5;673.5
44774.75;16.86;11.34;1144.92;16.56;78.57;17637.8;11811.2;1.5;56.4;6.3;52.1;20.1;774.2;684.4
44774.79167;16.97;11.89;2033.62;39.74;78.24;18139.1;10650.4;1.69;62.3;9.7;65.4;23.9;483;679.1
44774.83333;16.69;11.75;1424.41;46.29;74.56;16683.8;9784;1.7;62.7;9.1;65.3;26.8;764;684.7
44774.875;16.47;11.92;1995.71;54;79.74;17829.6;10078.4;1.75;65.1;9.5;68.7;26.8;515.7;689
44774.91667;16.24;11.92;1794.55;45.92;88.48;19871.4;11141.2;1.78;67.3;10.3;69.5;26.4;670.9;730.3
44774.95833;16.39;11.92;1535.15;43.57;85.8;19666;11094.6;1.77;67.8;10;68.9;25.1;784;711.2
44775;16.35;11.92;1721.05;45.93;73.46;19765.4;11068.4;1.76;67.7;10;69.6;27.6;700.6;686.2
44775.04167;16.24;11.91;1754.7;47.89;73.4;19816.2;11111.5;1.75;68.1;10;69.4;26.6;685.6;689.2
44775.08333;16.48;11.91;1655.81;67.9;73.34;18984.6;10949.8;1.74;67.1;10;66.9;25.5;667.9;661.1
44775.125;16.83;11.9;1770.09;64.52;74.26;16952.8;9980.5;1.73;65.4;10;65;25.5;523.7;656.6
44775.16667;16.74;11.9;1965.61;74.4;74.19;16674.6;9677.4;1.72;68;10;66.4;29.1;464.2;669.3
44775.20833;16.68;11.91;1725.97;57.21;73.85;16645;9675.4;1.72;68;10;66.2;26.7;538.8;668
44775.25;16.76;11.92;1697.85;55.42;74.01;16426.2;9632.8;1.71;68.2;10;65.4;25.6;532.9;662.6
44775.29167;16.81;11.9;1725.69;52.41;74.21;16213.7;9459.7;1.71;68.2;10;65.9;27.1;519;673.7
44775.33333;16.85;11.91;1803.85;60.72;75.02;16316;9445.8;1.71;68.3;10;66.6;28.2;502.5;679.3
44775.375;16.92;11.92;1816.37;111.41;83.89;16221.8;9373.8;1.71;68.6;10;66.8;28.2;496.3;678.6
44775.41667;16.95;11.91;1721.59;70.67;84.32;16358.5;9468.6;1.71;70.5;10;66.6;29.3;533;675.8
44775.45833;17.03;11.9;1792.93;53.64;73.33;16198;9392.5;1.71;70.2;10;66.4;30.6;500.5;675.6
44775.5;17.06;11.9;1851.74;49.04;74.21;15871.5;9250.6;1.7;69.1;10;66;29;465.5;674.5
44775.54167;17.04;11.91;1826.96;45.55;74;15947.1;9279.8;1.7;69;10;66.1;29.4;477.2;675.7
44775.58333;17;11.93;1810.9;58.72;74.31;16036.5;9280.5;1.7;69.1;10;66.6;29.2;490.3;674.9
44775.625;16.95;11.9;1803.72;81.31;76.59;16246.5;9359.4;1.7;69;10;67;29.2;504;679.8
44775.66667;16.93;11.91;1817.24;89.24;80.08;16393.8;9443;1.7;69.2;10;67;29.1;505;682.7
44775.70833;16.93;11.9;1813.53;111.3;83.94;16381.6;9449.5;1.7;69.2;10;66.9;29.2;504.5;674.4
44775.75;17.03;11.91;1857.4;92.06;76.31;16263.8;9438;1.7;68.5;10;66.4;32;481.5;648.8
44775.79167;17.17;11.9;1828.51;60.19;73.16;15207;9069.6;1.7;64.8;10;63.8;29.3;430.9;640.2
44775.83333;17.15;11.91;1811.85;52.75;72.67;15164.7;9065.8;1.7;61.9;10;63.6;28.1;432.4;639.3
44775.875;17.07;11.91;1895.52;55.86;72.34;15266;9010.5;1.7;60;10;64.8;28.9;422;651.8
44775.91667;16.94;11.91;1874.37;57.45;74.05;15687.8;9171.8;1.71;61.4;10;65.7;29.3;450.1;654.5
44775.95833;16.9;11.91;1777.31;22.82;73.99;15833;9242.8;1.71;62;10;65.8;28;486.6;654.8
44776;16.88;11.91;1769.15;66.22;73.79;15873.5;9304.5;1.72;63.1;10;65.5;26.3;489.3;653.5
44776.04167;16.68;11.92;2064.78;89.42;74.3;16966.3;9789.5;1.73;66.1;10;66.9;30.2;449.8;660.2
44776.08333;16.57;11.9;2116.81;125.49;74.21;17569.8;10042.1;1.74;66.8;10;67.7;32;462.4;666
44776.125;16.51;11.9;2144.77;129.96;75.1;17789.8;10119.9;1.74;67.1;10;68.2;32.6;465.6;665.1
44776.16667;16.5;11.91;2148.34;99.61;75.5;18631;10640.5;1.75;64.3;10.6;67.8;32.1;488.4;660.7
44776.20833;16.23;11.9;1998.22;104.92;74.39;19998.7;11366.3;1.76;65.6;11;68.3;30.9;584;667.1
44776.25;16.22;11.9;1917.65;89.89;76.92;19944.3;11379.3;1.76;66.1;11;67.9;29.5;606.4;681
44776.29167;16.24;11.92;2047.21;73.49;77.12;20102.5;11392.3;1.76;66.1;11;68.5;31.7;573.1;683.7
44776.33333;16.28;11.91;2131.79;91.9;77.14;20098.6;11370.3;1.77;66.1;11;68.7;33.1;547.6;683.8
44776.375;16.25;11.9;2152.55;104.98;77.49;20200.9;11437.8;1.77;66.1;11;68.6;33;543.9;685.3
44776.41667;16.45;11.91;1921.21;92.14;80.41;19833.6;11306.2;1.77;65.7;11;68;31;603.4;684.6
44776.45833;16.33;11.91;1840.98;82.77;76.53;19679.8;11233.3;1.77;65.8;11;67.9;29.5;625.6;679.9
44776.5;16.36;11.92;1851.06;70.59;76.82;19651.6;11176.2;1.78;65.7;11;68.2;28.9;624.3;685.3
44776.54167;16.2;11.9;2072.29;104.76;77.6;20267;11403;1.78;68.1;11;69.2;30.6;576.8;687.2
44776.58333;16.18;11.92;2125.28;76.22;86.18;20535;11473.1;1.78;69.4;11;69.8;30.5;575;693.3
44776.625;16.24;11.95;1731.61;88.36;92.75;20453.4;11476.9;1.78;69.9;11;69.4;28.3;723.1;735.4
44776.66667;16.44;11.95;1673.17;94.18;79.68;20188;11369.4;1.78;69.4;11;69.1;27.3;740.2;735.3
44776.70833;16.32;11.96;1879.26;74.22;76.36;20160.6;11362.4;1.78;70.1;11;69;27.4;640.8;732
44776.75;16.25;11.96;2008.93;64.4;77.06;20340;11389.5;1.79;69.9;11;69.6;29;604.9;737.6
44776.79167;16.07;11.98;2008.81;79.97;77.92;20589.6;11453.7;1.79;69.7;11;70.2;29.2;619.3;739
44776.83333;16.15;11.96;2009.37;80.06;84.72;20362.9;11351.7;1.79;68.3;11;70;28.7;609.3;739.5
44776.875;16.14;11.96;2012.45;86.59;90.67;20361.1;11375;1.79;68.2;11;69.8;29.5;606.2;736.7
44776.91667;15.99;11.96;1962.04;93.13;95.56;20516.2;11458.9;1.79;68.8;11;69.8;29.3;630.2;719.3
44776.95833;16;11.96;1924.73;96.04;95.22;20529.4;11491.1;1.79;69;11;69.6;29.8;642.7;719.4
44777;15.95;11.95;1908.9;94.91;93.11;20504.5;11482.6;1.78;69;11;69.6;29.7;647.5;720.5
44777.04167;16.06;11.95;1885.26;88.93;94.98;20260.8;11374.6;1.78;67.4;11;69.4;29.5;645.4;720.6
44777.08333;16.09;11.96;1845.98;82.44;95.47;20105.1;11311.7;1.78;67;11;69.2;28.8;653.4;721.4
44777.125;16.11;11.96;1822.15;82.02;93.69;20079.3;11297.2;1.78;67;11;69.2;28.4;662.3;720.8
44777.16667;16.15;11.96;1792.61;81.97;90.74;20100.3;11322.3;1.78;66.9;11;69.1;27.9;674.4;721.7
44777.20833;16.18;11.95;1781.08;86.33;84.6;20059.8;11287;1.78;66.9;11;69.1;28.7;679;721.3
44777.25;16.18;11.95;1791.05;85.36;78.73;19939.9;11241;1.78;66.8;11;69;28.2;668.1;720.7
44777.29167;16.24;11.95;1795.96;91.9;80.23;19785;11172.5;1.78;66.1;11;68.8;27.3;658.5;724.6
44777.33333;16.23;11.95;1796.87;92.08;80.31;19852.7;11184.8;1.78;66.5;11;69.1;27.6;663;723.1
44777.375;16.12;11.96;1787.83;81.52;79.32;19938.1;11250;1.78;66.9;11;68.9;27.2;668.7;726.3
44777.41667;16.19;11.96;1887.82;83.54;78.31;19787.6;11198.1;1.78;67.2;11;68.7;27;619.6;727
44777.45833;16.08;11.96;1930.57;77.51;81.01;19912.5;11206.3;1.78;67.2;11;69.1;27.7;613.3;725.8
44777.5;16.02;11.95;1889.52;77.78;91.53;19964.1;11203.7;1.78;67.3;11;69.4;26.7;634.1;726.9
44777.54167;16.15;11.96;1771.98;93.84;97.11;19710.8;11097.9;1.78;67.2;11;69.1;26.1;668.8;726.4
44777.58333;16.23;11.96;1705.26;104.6;96.19;19556.5;11033.1;1.78;67;11;68.9;25.9;691.1;726.5
44777.625;16.33;11.96;1605.85;99.43;86.87;19472.5;11009.5;1.77;66.6;11;68.7;25.2;733.7;712
44777.66667;16.32;11.96;1828.18;94.6;78.85;19670.1;11066.8;1.77;67;11;69.2;27.9;646.1;714.4
44777.70833;16.28;11.95;1942.63;90.39;79.42;19645.9;11036.9;1.77;66.8;11;69.3;28.4;601;717.8
44777.75;16.3;11.96;1934.74;87.77;88.9;19781.4;11124.6;1.77;67.4;11;69.2;27.6;607.8;720.5
44777.79167;16.23;11.96;1770.15;97.96;92.81;19920.7;11200;1.77;68;11;69.2;27.6;683.2;720.6
44777.83333;16.33;11.98;1584.43;97.14;82.02;19732.5;11166.5;1.76;67.6;11;68.7;27.2;755;720.7
44777.875;16.43;11.95;1649.64;78.8;77.82;18771.3;10857;1.75;65.6;11;66.7;23;659.8;718.3
44777.91667;16.37;11.95;1821.69;93.04;78.16;19336.7;11002.3;1.74;65.9;11;68.2;27.1;623.7;718.7
44777.95833;16.34;11.96;1888.93;122.75;77.99;19600.9;11144.4;1.74;66;11;68.2;29.4;608.2;717.2
44778;16.28;11.96;1890.34;95.06;78.12;19763.3;11206.2;1.75;66;11;68.5;29.1;616;716.6
44778.04167;16.2;11.98;1868.34;105.86;79.93;19792.1;11180.8;1.75;66.1;11;68.8;28.2;629.1;717.1
44778.08333;16.15;11.96;1837.65;88.61;85.26;19873.4;11197;1.76;66;11;69;27.6;646.8;720.8
44778.125;16.18;11.96;1795.1;63.81;96.27;19573.7;11043.6;1.76;65.5;11;68.9;27.3;651.8;711.8
44778.16667;16.21;11.95;1680.91;104.88;95.64;19649.7;11130.3;1.76;66.1;11;68.6;27.4;702.4;706.4
44778.20833;16.18;11.95;1654.96;117.4;86.31;19705.5;11151.7;1.77;66.3;11;68.6;27;717.7;708.8
44778.25;16.16;11.94;1699.69;107.68;79.09;19727.6;11148.4;1.77;66.3;11;68.8;26.9;698.6;707.4
44778.29167;16.15;11.94;1734.9;119.62;80.96;19731.2;11154.4;1.77;66.4;11;68.7;26.4;681.9;708.7
44778.33333;16.23;11.94;1741.45;92.41;80.91;19596.9;11068.8;1.77;66;11;68.8;27;674.6;709.4
44778.375;16.24;11.95;1773.07;70.96;78.61;19499.1;11024.2;1.76;66;11;68.7;27.1;656;708.9
44778.41667;16.31;11.96;1797.32;67.23;80.07;19339.1;10973;1.76;66.2;11;68.4;26.9;636.4;709.5
44778.45833;16.36;11.95;1812.96;68.04;79.91;19227;10953.5;1.76;66;11;68.1;26.6;621.9;706.7
44778.5;16.37;11.97;1779.67;72.94;80.11;19263.1;10942.7;1.76;66;11;68.3;26.1;640.3;708.8
44778.54167;16.39;11.95;1742.88;61.2;79.89;19163;10878.9;1.76;66;11;68.4;25.5;651.9;709
44778.58333;16.4;11.97;1699.35;61.35;80;19193.6;10918.2;1.75;66.1;11;68.2;25.4;670.6;707.3
44778.625;16.42;11.96;1639.93;59.96;79.06;19015.8;10898.5;1.74;65.9;11;67.5;24.6;690;702.8
44778.66667;16.67;11.96;1711.65;68.43;78.81;16568.9;9545.6;1.74;66.4;10.1;67.1;24.9;550.2;698.4
44778.70833;16.36;11.96;1987.08;72.64;77.9;19421.3;10999.2;1.74;65.8;11;68.6;28.5;570.9;694.4
44778.75;16.16;11.93;2011.5;89.23;84.39;20077.2;11245.7;1.75;66.6;11;69.6;30.1;594.8;704
44778.79167;16.02;11.94;1898.15;97.01;88.29;20168.8;11297.9;1.76;67.1;11;69.6;29;640.1;707.6
44778.83333;16.1;11.96;1746.75;98.11;85.53;20064.9;11300.9;1.77;66.9;11;69.1;28.9;693.6;705.1
44778.875;16.14;11.94;1871.75;119.69;78.65;20049.2;11338.5;1.77;66.9;11;68.7;29.8;637;694.5
44778.91667;16.11;11.97;1991.02;125.44;81.38;20253.7;11409;1.76;67.1;11;69;30.4;602.6;696.9
44778.95833;16.68;11.95;1456.66;87.12;90.4;16692.7;9690;1.73;61.8;10.2;66.2;24.2;662.3;507
44779;16.59;11.94;1853.59;119.99;87.02;19336;11076.2;1.71;66;11;67.5;29.4;605;396.9
44779.04167;16.48;11.95;1639.17;123.11;86;19938.5;11396.4;1.73;67.6;11;67.7;28.6;724.9;407.6
44779.08333;16.44;11.95;1671.52;112.42;83.02;20093.5;11465.9;1.75;68.4;11;67.9;28.9;716.8;407.5
44779.125;16.35;11.95;1773.26;136.41;82.65;20630.8;11754.3;1.76;70.1;11;68;30;692;407.3
44779.16667;16.23;11.97;1814.93;146.62;84.45;20971;11927.5;1.76;69.8;11;68.2;30.8;688.2;407.4
44779.20833;16.34;11.95;1501.57;144.94;88.04;20334.2;11668.3;1.76;69;11;67.4;28.4;818.3;407.3
44779.25;16.32;11.96;1665.37;132.5;78.98;20336.2;11653.9;1.76;69.9;11;67.5;27.9;731.2;407.4
44779.29167;16.14;11.93;1724.37;168.12;88.07;20721.2;11723.1;1.77;70.2;11;68.7;29;727.5;407.4
44779.33333;16.16;11.93;1483.85;152.49;86.74;20474.9;11614;1.77;69.9;11;68.4;26.4;844.9;406.9
44779.375;16.25;11.94;1620.86;158.72;81.51;20472.4;11615.5;1.77;70.1;11;68.4;24.4;770.2;406.9
44779.41667;16.23;11.94;1760.64;141.1;87.44;20577;11612.3;1.77;70.2;11;68.9;27.3;710.2;406.7
44779.45833;16.38;11.95;1575.63;88;89.61;19219.8;10932.2;1.77;74;10.3;68.2;27.8;736.9;406.9
44779.5;16.46;11.95;1649.71;101.4;85.9;18689.2;10641.2;1.76;75;10;68.1;28.4;672;406.7
44779.54167;16.49;11.95;1688.5;103.23;85.44;18514.2;10539.6;1.76;75.1;10;68.1;28.4;647;406.7
44779.58333;16.51;11.97;1731.21;104.47;87.13;18414;10492.8;1.76;75.2;10;68;28.2;624.1;406.8
44779.625;16.54;11.96;1758.38;107.86;87.67;18396;10505.3;1.75;74.9;10;67.8;28.9;609.9;406.6
44779.66667;16.34;11.95;1741.99;114.4;84.42;19855;11247.9;1.75;74.2;10.5;68.5;28.7;681.2;406.7
44779.70833;16.35;11.94;1849.01;158.07;80.41;20005;11373;1.74;70.4;11;68.2;28.1;639;406.3
44779.75;16.38;11.94;1794.12;165.06;89.49;19314.9;10959.8;1.73;74.7;10.3;68.4;28.5;636.6;406.3
44779.79167;16.75;11.95;1444.85;165.06;82.42;16627.8;9690.7;1.71;71;9.5;65.9;29.3;784.4;406
44779.83333;16.87;11.95;2167.13;160.3;81.82;17246.4;10113.1;1.7;62.4;10.5;65.3;29.9;423.1;404.9
44779.875;16.84;11.96;1622.23;155.32;81.63;17420.1;9944.2;1.74;65.6;9.5;67.9;34.1;687.9;405.7
44779.91667;17.33;11.96;1182.96;113.69;79.43;17931.3;10686.2;1.71;64.8;7;63.9;29.4;869.7;406.1
44779.95833;17.1;11.96;1657.3;103.92;81.98;18405.5;10940.6;1.67;64.4;8.7;64.2;27.7;646.3;405.7
44780;16.43;11.96;2017.41;107.42;87.14;19687;11150.9;1.76;67.4;11;68.6;31.2;570.1;405.5
44780.04167;16.3;11.96;1614.21;96.26;96.71;20420.2;11576.4;1.76;68.7;11.2;68.5;28.4;772.1;406.1
44780.08333;16.38;11.96;1556.48;114.08;90.36;20843.1;11832.1;1.76;66.6;11.6;68.4;28;815.8;406.1
44780.125;16.48;11.97;1521.23;114.78;83.78;19732.1;11261.4;1.76;68.9;11;67.9;28.3;781;406
44780.16667;16.4;11.94;1754.65;104.46;79.22;19975.5;11339.9;1.76;70.1;11;68.4;28.9;679.5;405.8
44780.20833;16.36;11.95;1716.85;92.49;88.83;19921;11274.8;1.76;68.5;11;68.6;28.5;700;406.1
44780.25;16.47;11.95;1475.25;89.26;86.71;19620.4;11208.1;1.76;67.8;11;67.8;26.9;802.1;406.2
44780.29167;16.42;11.96;1728.78;96.11;79.58;19989.5;11373.6;1.76;68.2;11;68.2;27.5;692.5;405.8
44780.33333;16.41;11.95;1749.81;98.48;92.3;19874.5;11284.9;1.76;68.6;11;68.3;28.4;677.5;405.5
44780.375;16.42;11.97;1798.24;123.51;89.89;20172.9;11451.5;1.77;70.8;11;68.4;31.1;668.3;404.2
44780.41667;16.41;11.94;1740.8;97.88;90.27;20243.8;11481.6;1.77;71;11;68.5;30.4;699.4;404.8
44780.45833;16.5;11.97;1611.6;107.96;84.83;19980.6;11373;1.78;70.9;11;68.1;29.3;746.6;404.7
44780.5;16.5;11.94;1813.6;129.68;82.28;20147.4;11446;1.78;71;11;68.3;30.8;659;404.8
44780.54167;16.47;11.97;1767.08;131.1;81.03;20088.7;11437.1;1.79;70.9;11;68.1;30.2;676.1;404.7
44780.58333;16.41;11.94;1770.12;118.26;79.37;20203.7;11486.8;1.79;71.2;11;68.2;29;680.6;405
44780.625;4.64;3.49;336.34;114.96;84.44;6446.8;3727.9;1.81;23.6;8.2;23.1;27.9;310.7;557.5
44781.25;16.6;11.94;1445.01;117.81;79.33;13095.5;11347;1.75;69.8;11;67.1;26.5;817.5;479.5
44781.29167;16.78;11.97;1507.3;126.64;79.33;18705.6;10890;1.74;65.5;11;66.1;24.7;720;476.8
44781.33333;16.83;11.95;1452.44;33.99;77.88;18255.5;10721.9;1.74;65;11;65.3;23.3;720.4;474.6
44781.375;16.82;11.96;1645.49;115.28;78.39;18570.8;10787.7;1.73;65.1;11;66.3;25.3;649.4;479.5
44781.41667;16.79;11.96;1775.22;150.01;81.62;18962.1;10902.9;1.72;65.1;11;67.2;28.9;633.4;479.7
44781.45833;16.85;11.96;1584.77;135.26;78.59;18838.4;10903.6;1.72;64.9;11;66.6;27.1;692.7;479
44781.5;16.86;11.96;1651.42;130.4;77.15;18700.1;10903.2;1.72;65.1;11;65.9;25.9;646.9;476.5
44781.54167;16.8;11.95;1810.11;148.02;80.7;18902.1;10899.4;1.71;65.1;11;66.9;28.5;599.6;477.8
44781.58333;16.74;11.96;1694.76;135.43;85.57;18965.9;10920.9;1.71;67.1;10.8;67.1;28.7;652.6;478.3
44781.625;16.91;11.94;1502.91;124.5;78.81;17038.5;9955.4;1.7;67.3;10;65.7;26.9;646.2;474.7
44781.66667;17.02;11.98;1429.85;110.46;78.2;16164;9708.1;1.7;68.1;10;63.2;20.9;614.9;474
44781.70833;16.91;11.96;1644.47;112.66;78.44;16926.5;9917.8;1.69;68;10;65.5;25;574.2;477.9
44781.75;16.77;11.96;1789.1;123.42;80.64;17688.6;10167.4;1.71;68.1;10;67.2;28.1;565.6;477.8
44781.79167;16.65;11.96;1508.01;108.67;79.14;19122.4;11022.6;1.72;67.3;10.8;67;27.8;752.6;477.4
44781.83333;16.62;11.95;1681.67;107.27;78.53;19623.4;11344.7;1.73;68.1;11;66.7;25.5;679.1;476.1
44781.875;16.63;11.94;1834.92;122.67;78.05;19779.2;11331.6;1.74;68.2;11;67.5;29;628.6;474.9
44781.91667;16.6;11.95;2114.87;130.07;78.04;20243.7;11590;1.74;68.8;11;67.6;31.8;548.3;475.6
44781.95833;16.47;11.97;2335.76;141.49;79.81;20995.9;11907.6;1.75;70.5;11;68.5;34.2;515.4;477.9
44782;16.41;11.95;2316.69;128.51;87.25;21186.9;11946.4;1.76;71.2;11;69;33.7;531.2;476.9
44782.04167;16.45;11.96;1950.99;120.23;89.63;20858;11807.6;1.76;70.7;11;68.6;32;635;476.3
44782.08333;16.5;11.96;1940.25;134.34;79.49;20855.1;11830.7;1.77;70.7;11;68.4;31.6;637;476.8
44782.125;16.39;11.96;2155.37;117.34;81.43;20957.2;11849.6;1.77;71.1;11;68.7;31.3;568.5;477.9
44782.16667;16.33;11.95;2026.98;121.37;85.87;20981.3;11817.7;1.78;71.1;11;69.1;31.2;615.9;477.6
44782.20833;16.36;11.96;1843.12;111.57;82.91;20953.8;11820.4;1.78;71.3;11;68.9;31;684;478
44782.25;16.41;11.96;1921.16;112.49;79;20728.9;11734.4;1.78;71.5;11;68.6;29.6;641.1;478.1
44782.29167;16.4;11.96;2051.33;115.82;80.07;20901.7;11757.4;1.78;71.4;11;69.2;31.1;605.2;478.4
44782.33333;16.31;11.95;2049.91;107.91;84.14;21019.7;11752.3;1.78;71.5;11;69.7;30.7;615.2;478.2
44782.375;16.42;11.97;1758.97;107.92;87.72;20595.2;11571.4;1.78;71.4;11;69.3;29.1;713.6;478.1
44782.41667;16.55;11.95;1756.93;102.83;78.38;20394.4;11575.8;1.78;71.4;11;68.4;27.5;695.7;474.5
44782.45833;16.54;11.96;2065.93;112.03;78.91;20617.7;11609;1.78;71.6;11;69.1;30;590.6;478.5
44782.5;16.51;11.95;2061.74;106.68;84.13;20672.6;11621.6;1.76;71.5;11;69.2;31;594.4;478.5
44782.54167;16.57;11.96;1710.41;106.12;85.28;19890.5;11279.3;1.74;71.4;10.8;68.4;29.7;738.5;477.6
44782.58333;17.04;11.96;1653.72;97.81;79.68;16550.7;9665.5;1.71;69.6;9.6;65.7;25.6;589;475.7
44782.625;16.7;11.95;2120.46;109.72;79.86;19266.4;10948.3;1.73;71.6;10.6;68.3;30.8;519.6;476.3
44782.66667;17.22;11.95;534.68;102.2;77.18;15521.9;9766;1.58;67.1;8.3;56.3;32.1;197.4;454.8
44782.70833;17.74;11.85;1340.52;94.61;81.34;17414.5;11972.8;1.44;61.1;6.6;47.5;29.5;940.7;407.1
44782.75;16.95;11.91;2133.29;85.29;80.3;18132.7;10596.4;1.68;67.2;10;65.7;29;458;407.1
44782.79167;16.52;11.9;2367.3;100.85;81.41;21057.9;11924.8;1.76;70.9;11;68.6;32.2;510.1;407.3
44782.83333;16.39;11.89;2435.11;104.88;85.18;21810.4;12250;1.77;73;11;69.3;34;521;407.5
44782.875;16.36;11.9;2430.45;117.48;83.51;21829.9;12277.4;1.77;73;11;69.2;34.7;521.6;472.4
44782.91667;16.34;11.92;2415.9;111.23;79.68;20651.9;11741.9;1.77;67.5;11;68.2;32.8;483.2;637.3
44782.95833;16.41;11.91;2350.17;105.45;80;20289.2;11602.2;1.77;67;11;67.7;31.2;484.5;638.1
44783;16.47;11.89;2342.61;100.02;79.98;20185.7;11531.5;1.77;67.1;11;67.8;31;484.2;634.6
44783.04167;16.47;11.91;2308.29;102.76;80.22;20271.2;11537;1.77;67;11;68.1;30.6;498.4;638.9
44783.08333;16.46;11.91;2287.66;107.2;79.98;20441.6;11559.6;1.77;67;11;68.7;31.8;514;644
44783.125;16.43;11.88;2284.97;122.26;80.16;20472.7;11559.7;1.77;67;11;68.8;31.2;516.9;649
44783.16667;16.48;11.95;2271.65;106.49;80.22;20549.8;11525.9;1.76;67.1;11;69.5;31.9;528.2;656.6
44783.20833;16.52;11.95;2318.26;117.4;79.62;20471.5;11538.5;1.76;67;11;69;32.2;509.4;650.4
44783.25;16.5;11.94;2330.49;139.07;79.89;20395.3;11605.7;1.75;67;11;68.1;31.6;496.5;645.2
44783.29167;16.5;11.94;2264.23;131.61;79.93;20179.2;11578.2;1.75;67;11;67.4;30.3;500.8;639.8
44783.33333;16.51;11.95;2258.25;119.16;80.02;20109.1;11541.9;1.74;67.2;11;67.4;30.7;500;639.7
44783.375;16.62;11.95;2294.13;142.24;79.86;19898.5;11535.6;1.74;67.1;11;66.5;30.9;476.6;632.9
44783.41667;16.68;11.95;2304.96;138.34;80.06;19747.4;11517.2;1.73;67.1;11;65.9;30.1;464.7;632.8
44783.45833;16.55;11.95;2346.6;151.85;80.21;20047.6;11561.5;1.73;67;11;66.9;30.9;472;642.7
44783.5;16.48;11.96;2307.6;147.87;80.18;20307.2;11609.3;1.72;66.9;11;67.7;31.9;496.1;644
44783.54167;16.42;11.98;2297.65;147.45;80.43;20457;11623.9;1.72;67.3;11;68.3;32.5;508;646
44783.58333;16.52;11.96;2323.31;139.21;79.36;20131.2;11547.4;1.72;67.6;11;67.4;32.7;484.3;642.2
